project_id,mp_constituency,state,work_category,units,unit_type,contractor_id,sanctioned_cost_inr,regional_baseline_cost_inr,recommended_date,sanction_date,start_date,completion_certified_date,fund_release_date,planned_duration_days,latitude,longitude,_ground_truth_is_anomalous,_ground_truth_anomaly_type
MPLAD-01488,Patna Sahib,Bihar,Drinking Water Supply,1.37,unit,CTR-0187,1447522.62,1644000.0,2022-04-26,2022-05-11,2022-05-31,2022-06-22,2022-06-25,91,26.0465,85.5305,True,ghost_project
MPLAD-01489,Cuttack,Odisha,Community Hall,2.1,unit,CTR-0200,5459959.04,5250000.0,2022-11-18,2023-01-26,2023-02-17,2024-02-16,2024-03-16,327,20.5315,85.9175,False,
MPLAD-01490,Pune,Maharashtra,Drainage System,1.89,km,CTR-0083,1873783.48,2079000.0,2023-09-18,2023-10-24,2023-11-20,2024-06-01,2024-06-16,203,18.7014,72.5157,False,
MPLAD-01491,Patna Sahib,Bihar,School Building Repair,0.71,unit,CTR-0158,555909.57,639000.0,2022-04-17,2022-07-08,2022-08-22,2022-10-09,2022-10-23,53,25.6993,84.8583,False,
MPLAD-01492,Jaipur Rural,Rajasthan,Drinking Water Supply,2.41,unit,CTR-0059,3012274.15,2892000.0,2022-10-17,2022-12-09,2023-01-11,2023-07-11,2023-07-24,145,26.5121,76.0895,False,
MPLAD-01493,Nagpur,Maharashtra,Drinking Water Supply,2.26,unit,CTR-0077,5622870.99,2712000.0,2023-06-17,2023-08-08,2023-09-20,2024-02-04,2024-02-20,140,18.8314,72.9105,True,cost_inflation
MPLAD-01494,Kanpur,Uttar Pradesh,Street Lighting,0.67,unit,CTR-0202,274459.0,301500.0,2024-12-03,2025-01-10,2025-02-11,2025-03-11,2025-04-07,22,26.7744,80.9349,False,
MPLAD-01495,Warangal,Telangana,Street Lighting,1.7,unit,CTR-0045,759312.49,765000.0,2024-06-09,2024-07-17,2024-08-11,2024-10-03,2024-10-18,46,17.0815,78.4452,False,
MPLAD-01496,Bhubaneswar,Odisha,Drinking Water Supply,1.03,unit,CTR-0170,1172013.87,1236000.0,2024-11-14,2024-12-05,2024-12-16,2025-02-19,2025-02-20,59,20.1562,85.9856,False,
MPLAD-01497,Bhubaneswar,Odisha,Drinking Water Supply,1.74,unit,CTR-0098,2235342.23,2088000.0,2024-02-15,2024-03-21,2024-05-02,2024-09-09,2024-09-08,107,20.7869,85.5245,False,
MPLAD-01498,Nagpur,Maharashtra,Community Hall,1.94,unit,CTR-0155,5415498.57,4850000.0,2024-05-30,2024-07-17,2024-08-12,2025-05-30,2025-05-26,316,19.2895,72.5122,False,
MPLAD-01499,Patna Sahib,Bihar,Street Lighting,1.07,unit,CTR-0123,411725.15,481500.0,2023-11-29,2024-01-03,2024-01-14,2024-02-26,2024-03-26,37,25.6945,85.2636,False,
MPLAD-01500,Secunderabad,Telangana,Drinking Water Supply,1.19,unit,CTR-0100,1615589.08,1428000.0,2023-09-02,2023-11-14,2023-12-26,2024-03-18,2024-03-23,80,17.461,78.8768,False,
MPLAD-01501,Patna Sahib,Bihar,School Building Repair,2.27,unit,CTR-0163,1950163.72,2043000.0,2024-11-27,2024-12-26,2025-02-06,2025-07-20,2025-07-24,179,25.1715,85.3452,False,
MPLAD-01502,Nagpur,Maharashtra,Street Lighting,2.74,unit,CTR-0170,1360884.92,1233000.0,2022-10-09,2022-12-01,2023-01-08,2023-04-22,2023-05-15,94,19.4987,72.8621,False,
MPLAD-01503,Nagpur,Maharashtra,Health Sub-Centre,1.25,unit,CTR-0136,4558583.5,4000000.0,2022-07-22,2022-09-09,2022-09-27,2023-07-06,2023-07-11,264,19.1231,72.7912,False,
MPLAD-01504,Secunderabad,Telangana,Road Construction,0.57,km,CTR-0164,488593.51,484500.0,2024-06-08,2024-08-30,2024-09-11,2024-11-11,2024-11-21,51,17.5098,78.9858,False,
MPLAD-01505,Varanasi,Uttar Pradesh,Road Construction,1.94,km,CTR-0087,1840700.19,1649000.0,2022-12-08,2023-01-05,2023-02-07,2023-07-27,2023-07-25,157,26.6704,80.5478,False,
MPLAD-01506,Nagpur,Maharashtra,School Building Repair,1.05,unit,CTR-0054,1027021.83,945000.0,2023-10-04,2023-12-22,2024-01-30,2024-04-25,2024-05-19,72,19.5612,72.4119,False,
MPLAD-01507,Kanpur,Uttar Pradesh,Drinking Water Supply,1.49,unit,CTR-0071,1920023.49,1788000.0,2023-05-09,2023-08-06,2023-08-16,2023-10-30,2023-11-28,83,26.4257,80.9735,True,contractor_collusion
MPLAD-01508,Patna Sahib,Bihar,Health Sub-Centre,0.8,unit,CTR-0090,5782621.14,2560000.0,2022-05-01,2022-07-22,2022-08-16,2023-01-24,2023-01-25,131,25.9556,85.3172,True,cost_inflation
MPLAD-01509,Varanasi,Uttar Pradesh,Community Hall,2.29,unit,CTR-0055,5221058.15,5725000.0,2023-12-04,2024-02-24,2024-03-31,2025-02-03,2025-02-23,315,26.4399,80.8399,False,
MPLAD-01510,Kota,Rajasthan,Drinking Water Supply,2.0,unit,CTR-0185,2449211.95,2400000.0,2023-05-11,2023-06-02,2023-06-07,2023-10-17,2023-11-15,115,26.7218,76.1738,False,
MPLAD-01511,Warangal,Telangana,School Building Repair,1.63,unit,CTR-0075,1355351.14,1467000.0,2024-03-01,2024-05-03,2024-05-23,2024-10-20,2024-09-16,133,17.2571,78.7899,True,payment_timing
MPLAD-01512,Kanpur,Uttar Pradesh,Drinking Water Supply,2.03,unit,CTR-0174,2552946.0,2436000.0,2023-05-07,2023-07-21,2023-08-26,2024-01-08,2024-01-04,139,27.1553,80.9447,False,
MPLAD-01513,Pune,Maharashtra,Health Sub-Centre,1.52,unit,CTR-0097,4635074.03,4864000.0,2022-12-29,2023-03-20,2023-03-30,2024-01-03,2024-01-14,266,18.8564,73.217,False,
MPLAD-01514,Nalgonda,Telangana,Road Construction,2.06,km,CTR-0027,1854257.1,1751000.0,2023-10-25,2023-12-05,2023-12-31,2024-08-31,2024-09-14,219,17.3096,78.2656,False,
MPLAD-01515,Nalgonda,Telangana,Road Construction,2.17,km,CTR-0049,1870431.61,1844500.0,2023-03-15,2023-03-31,2023-04-21,2023-10-13,2023-11-03,183,17.1085,78.1343,False,
MPLAD-01516,Warangal,Telangana,Health Sub-Centre,1.15,unit,CTR-0164,9175770.7,3680000.0,2023-04-16,2023-07-15,2023-08-09,2024-03-29,2024-03-25,192,17.4753,78.5751,True,cost_inflation
MPLAD-01517,Coimbatore,Tamil Nadu,Drinking Water Supply,2.65,unit,CTR-0169,3300868.15,3180000.0,2022-01-08,2022-04-05,2022-04-21,2022-10-08,2022-11-06,176,11.2635,77.8782,False,
MPLAD-01518,Madurai,Tamil Nadu,School Building Repair,2.68,unit,CTR-0070,2596082.97,2412000.0,2023-05-01,2023-06-27,2023-08-05,2024-04-03,2024-04-27,202,10.6358,78.091,False,
MPLAD-01519,Nalgonda,Telangana,Community Hall,2.92,unit,CTR-0165,16257783.47,7300000.0,2022-09-03,2022-10-01,2022-10-30,2024-08-02,2024-08-14,520,17.6757,78.7657,True,cost_inflation
MPLAD-01520,Nagpur,Maharashtra,Community Hall,2.4,unit,CTR-0129,6722062.55,6000000.0,2023-02-25,2023-05-21,2023-06-25,2024-08-05,2024-08-22,378,19.5618,72.6224,False,
MPLAD-01521,Varanasi,Uttar Pradesh,School Building Repair,1.69,unit,CTR-0195,1299203.78,1521000.0,2023-04-22,2023-05-08,2023-06-20,2023-10-08,2023-10-10,122,27.2421,80.7491,False,
MPLAD-01522,Bhubaneswar,Odisha,Drainage System,2.92,km,CTR-0108,2909708.76,3212000.0,2022-09-30,2022-11-28,2022-12-19,2023-11-15,2023-11-12,273,20.7238,85.3678,False,
MPLAD-01523,Bhubaneswar,Odisha,Health Sub-Centre,2.74,unit,CTR-0060,24254022.23,8768000.0,2023-12-31,2024-03-12,2024-04-15,2025-09-21,2025-10-03,550,20.558,85.3663,True,cost_inflation
MPLAD-01524,Nagpur,Maharashtra,Drainage System,2.26,km,CTR-0215,2187459.83,2486000.0,2023-07-09,2023-09-09,2023-09-29,2024-06-23,2024-06-22,217,18.6595,72.8827,False,
MPLAD-01525,Pune,Maharashtra,Road Construction,0.86,km,CTR-0037,682106.59,731000.0,2022-02-27,2022-05-28,2022-07-07,2022-10-14,2022-11-02,91,19.583,73.2656,False,
MPLAD-01526,Secunderabad,Telangana,Community Hall,0.7,unit,CTR-0058,1747904.68,1750000.0,2022-10-23,2022-11-30,2022-12-23,2023-03-26,2023-04-03,103,17.0724,78.0997,False,
MPLAD-01527,Kanpur,Uttar Pradesh,Road Construction,1.81,km,CTR-0071,4772356.07,1538500.0,2022-04-13,2022-06-27,2022-07-02,2022-12-06,2022-12-26,164,26.7487,81.0528,True,cost_inflation
MPLAD-01528,Nalgonda,Telangana,Health Sub-Centre,1.99,unit,CTR-0009,14484333.22,6368000.0,2024-04-28,2024-05-30,2024-06-08,2025-07-04,2025-07-11,347,17.3093,78.5437,True,cost_inflation
MPLAD-01529,Nagpur,Maharashtra,School Building Repair,0.58,unit,CTR-0081,458699.1,522000.0,2023-11-15,2024-02-10,2024-02-15,2024-03-23,2024-04-16,41,18.8162,72.8615,False,
MPLAD-01530,Nalgonda,Telangana,Health Sub-Centre,1.63,unit,CTR-0168,4684355.61,5216000.0,2024-02-19,2024-05-16,2024-05-23,2025-04-14,2025-05-09,273,17.7846,78.6551,False,
MPLAD-01531,Warangal,Telangana,Community Hall,2.56,unit,CTR-0164,6047129.64,6400000.0,2023-07-27,2023-10-02,2023-10-14,2025-05-22,2025-05-24,451,17.4695,78.5472,True,contractor_collusion
MPLAD-01532,Nalgonda,Telangana,Health Sub-Centre,1.14,unit,CTR-0117,3368794.93,3648000.0,2022-10-24,2022-12-06,2022-12-30,2023-07-08,2023-07-11,187,17.0837,78.1442,False,
MPLAD-01533,Secunderabad,Telangana,Road Construction,1.04,km,CTR-0058,907261.53,884000.0,2022-10-18,2022-11-04,2022-12-16,2023-03-30,2023-04-22,104,17.6978,78.4745,False,
MPLAD-01534,Pune,Maharashtra,Community Hall,1.55,unit,CTR-0047,4020905.28,3875000.0,2023-04-06,2023-05-07,2023-06-11,2024-02-10,2024-03-05,230,19.2027,72.7001,False,
MPLAD-01535,Secunderabad,Telangana,Drainage System,1.36,km,CTR-0058,1582188.36,1496000.0,2023-12-20,2024-01-18,2024-02-16,2024-06-28,2024-06-29,146,17.0063,78.6674,False,
MPLAD-01536,Cuttack,Odisha,Street Lighting,0.73,unit,CTR-0216,358599.46,328500.0,2024-04-08,2024-05-29,2024-07-11,2024-08-06,2024-08-27,22,20.0553,85.856,False,
MPLAD-01537,Pune,Maharashtra,Street Lighting,0.82,unit,CTR-0108,364971.51,369000.0,2022-01-20,2022-04-09,2022-05-17,2022-06-14,2022-07-08,28,18.8588,72.9112,False,
MPLAD-01538,Pune,Maharashtra,Health Sub-Centre,2.94,unit,CTR-0143,24458851.09,9408000.0,2022-03-08,2022-05-24,2022-06-16,2024-01-02,2024-01-05,493,18.6858,72.7008,True,cost_inflation
MPLAD-01539,Madurai,Tamil Nadu,Drainage System,2.83,km,CTR-0136,3363784.78,3113000.0,2023-02-17,2023-04-23,2023-06-05,2024-08-07,2024-08-10,334,11.3336,78.3854,False,
MPLAD-01540,Kota,Rajasthan,Drinking Water Supply,1.77,unit,CTR-0069,1977711.0,2124000.0,2022-03-22,2022-06-09,2022-06-24,2022-10-20,2022-11-17,125,26.8102,75.5743,False,
MPLAD-01541,Bhubaneswar,Odisha,Drainage System,0.92,km,CTR-0003,1163153.66,1012000.0,2024-10-03,2024-11-05,2024-11-10,2025-02-09,2025-02-25,88,19.8015,85.5081,False,
MPLAD-01542,Nalgonda,Telangana,Road Construction,1.87,km,CTR-0005,1530801.37,1589500.0,2024-04-05,2024-06-17,2024-07-07,2025-02-09,2025-02-04,191,16.9034,78.5211,False,
MPLAD-01543,Warangal,Telangana,Street Lighting,0.8,unit,CTR-0164,392218.69,360000.0,2022-07-09,2022-09-11,2022-10-22,2022-11-16,2022-11-20,21,17.7204,78.1389,False,
MPLAD-01544,Bhubaneswar,Odisha,Drainage System,2.18,km,CTR-0149,2718184.05,2398000.0,2024-07-30,2024-08-19,2024-09-17,2025-04-15,2025-05-01,233,20.1002,86.289,False,
MPLAD-01545,Bhubaneswar,Odisha,Health Sub-Centre,1.56,unit,CTR-0141,5740762.47,4992000.0,2022-03-25,2022-04-15,2022-04-21,2023-04-16,2023-05-13,284,20.0773,85.5191,False,
MPLAD-01546,Coimbatore,Tamil Nadu,Road Construction,0.71,km,CTR-0115,530377.76,603500.0,2023-10-14,2023-11-09,2023-12-22,2024-03-12,2024-03-30,73,11.02,78.12,True,geo_clustering
MPLAD-01547,Madurai,Tamil Nadu,Street Lighting,0.88,unit,CTR-0080,338758.73,396000.0,2022-01-25,2022-02-17,2022-03-17,2022-04-13,2022-04-23,28,10.7777,78.0111,False,
MPLAD-01548,Nagpur,Maharashtra,School Building Repair,1.99,unit,CTR-0156,1674611.98,1791000.0,2023-07-14,2023-09-18,2023-10-20,2024-04-23,2024-04-21,173,18.6955,72.9505,False,
MPLAD-01549,Coimbatore,Tamil Nadu,Drainage System,0.85,km,CTR-0007,1010732.48,935000.0,2024-11-04,2024-12-08,2024-12-21,2025-04-14,2025-05-11,99,10.9467,78.5224,True,contractor_collusion
MPLAD-01550,Secunderabad,Telangana,School Building Repair,1.37,unit,CTR-0058,1376241.03,1233000.0,2023-10-28,2023-11-29,2024-01-02,2024-04-17,2024-05-04,107,17.5372,78.1927,False,
MPLAD-01551,Patna Sahib,Bihar,Community Hall,0.54,unit,CTR-0117,1266836.99,1350000.0,2022-07-13,2022-10-07,2022-10-20,2023-01-13,2023-01-29,76,25.2072,84.7162,False,
MPLAD-01552,Pune,Maharashtra,Road Construction,2.47,km,CTR-0046,2398397.1,2099500.0,2022-02-06,2022-03-29,2022-04-28,2022-11-23,2022-11-20,222,18.6608,73.0016,False,
MPLAD-01553,Gaya,Bihar,Drinking Water Supply,0.56,unit,CTR-0105,588387.01,672000.0,2024-12-05,2025-01-07,2025-02-10,2025-03-14,2025-03-14,35,25.8234,85.3456,False,
MPLAD-01554,Nagpur,Maharashtra,Community Hall,2.98,unit,CTR-0189,21080519.65,7450000.0,2022-07-03,2022-08-03,2022-08-09,2023-11-29,2023-12-10,411,19.5465,73.1153,True,cost_inflation
MPLAD-01555,Madurai,Tamil Nadu,School Building Repair,1.06,unit,CTR-0084,1044123.44,954000.0,2023-06-14,2023-08-07,2023-09-05,2023-12-23,2024-01-06,92,11.1551,78.4938,False,
MPLAD-01556,Kanpur,Uttar Pradesh,School Building Repair,1.46,unit,CTR-0077,1497852.07,1314000.0,2022-06-30,2022-08-26,2022-09-15,2022-12-15,2023-01-10,101,27.0192,81.1985,False,
MPLAD-01557,Varanasi,Uttar Pradesh,Drainage System,2.61,km,CTR-0126,2663834.08,2871000.0,2024-05-13,2024-06-07,2024-07-13,2025-06-18,2025-07-17,262,26.4691,81.3402,False,
MPLAD-01558,Pune,Maharashtra,Drainage System,2.57,km,CTR-0033,2969632.19,2827000.0,2024-07-16,2024-07-31,2024-09-06,2025-05-22,2025-06-12,245,19.3036,72.7874,False,
MPLAD-01559,Madurai,Tamil Nadu,Drainage System,2.88,km,CTR-0103,3506271.81,3168000.0,2022-06-06,2022-08-16,2022-09-16,2023-09-02,2023-09-25,283,11.0106,78.4443,False,
MPLAD-01560,Jaipur Rural,Rajasthan,Drinking Water Supply,2.57,unit,CTR-0120,3234244.58,3084000.0,2023-03-02,2023-05-02,2023-05-07,2023-10-04,2023-10-05,165,27.2063,75.6033,False,
MPLAD-01561,Secunderabad,Telangana,Drinking Water Supply,1.28,unit,CTR-0058,1430880.11,1536000.0,2022-04-20,2022-06-13,2022-07-14,2022-10-13,2022-11-01,73,17.4477,78.9475,True,contractor_collusion
MPLAD-01562,Gaya,Bihar,Drainage System,1.13,km,CTR-0216,1331845.21,1243000.0,2024-01-01,2024-02-17,2024-03-29,2024-08-11,2024-08-07,112,26.0699,85.2599,False,
MPLAD-01563,Pune,Maharashtra,Drinking Water Supply,0.72,unit,CTR-0210,766469.47,864000.0,2024-10-06,2024-11-15,2024-12-24,2025-02-14,2025-03-14,47,18.7468,72.6491,False,
MPLAD-01564,Kanpur,Uttar Pradesh,School Building Repair,1.34,unit,CTR-0071,2854858.29,1206000.0,2024-10-26,2024-12-02,2024-12-11,2025-03-29,2025-04-10,98,26.8867,80.8198,True,cost_inflation
MPLAD-01565,Bhubaneswar,Odisha,Drinking Water Supply,0.55,unit,CTR-0199,728654.96,660000.0,2022-03-31,2022-05-08,2022-05-18,2022-06-22,2022-07-10,37,20.111,85.9565,False,
MPLAD-01566,Coimbatore,Tamil Nadu,Health Sub-Centre,2.66,unit,CTR-0007,7537709.32,8512000.0,2023-09-29,2023-12-20,2024-01-21,2025-04-04,2025-04-14,487,10.9967,77.7005,False,
MPLAD-01567,Nalgonda,Telangana,School Building Repair,1.01,unit,CTR-0015,1653006.38,909000.0,2022-08-04,2022-10-15,2022-11-24,2023-03-06,2023-03-04,83,16.9802,78.8076,True,cost_inflation
MPLAD-01568,Cuttack,Odisha,Drinking Water Supply,2.53,unit,CTR-0122,2799831.26,3036000.0,2024-10-13,2024-11-09,2024-12-21,2025-07-16,2025-05-27,169,20.2149,86.0807,True,payment_timing
MPLAD-01569,Gaya,Bihar,Health Sub-Centre,2.4,unit,CTR-0040,8693545.15,7680000.0,2022-04-15,2022-07-03,2022-07-24,2023-10-15,2023-10-28,477,25.9454,85.2361,False,
MPLAD-01570,Bhubaneswar,Odisha,Drinking Water Supply,2.8,unit,CTR-0094,3489715.81,3360000.0,2024-06-15,2024-08-12,2024-08-31,2025-02-07,2025-02-12,155,20.5062,85.3226,False,
MPLAD-01571,Kota,Rajasthan,Street Lighting,2.67,unit,CTR-0174,1181185.25,1201500.0,2024-08-23,2024-09-24,2024-10-28,2025-02-06,2025-02-04,89,27.1151,75.7679,False,
MPLAD-01572,Gaya,Bihar,Road Construction,1.88,km,CTR-0008,1603745.95,1598000.0,2024-08-20,2024-09-23,2024-10-06,2025-06-03,2025-05-12,191,25.3513,85.0904,True,payment_timing
MPLAD-01573,Patna Sahib,Bihar,School Building Repair,1.07,unit,CTR-0215,947806.37,963000.0,2022-08-06,2022-08-21,2022-09-06,2022-12-14,2023-01-13,82,25.1149,85.3228,False,
MPLAD-01574,Patna Sahib,Bihar,Health Sub-Centre,2.67,unit,CTR-0120,8545284.93,8544000.0,2023-06-11,2023-08-02,2023-08-19,2025-01-29,2025-02-01,434,25.3133,84.9953,False,
MPLAD-01575,Warangal,Telangana,Health Sub-Centre,2.47,unit,CTR-0010,7630012.05,7904000.0,2024-02-23,2024-05-18,2024-06-14,2026-02-08,2026-02-19,488,17.2984,78.4722,False,
MPLAD-01576,Pune,Maharashtra,School Building Repair,1.39,unit,CTR-0175,1227330.08,1251000.0,2023-05-19,2023-08-15,2023-09-12,2024-01-25,2023-12-20,115,18.6894,72.4549,True,payment_timing
MPLAD-01577,Bhubaneswar,Odisha,Drinking Water Supply,1.47,unit,CTR-0038,1501734.74,1764000.0,2023-03-22,2023-05-01,2023-05-29,2023-08-31,2023-09-28,103,20.32,85.82,True,geo_clustering
MPLAD-01578,Kanpur,Uttar Pradesh,Health Sub-Centre,0.78,unit,CTR-0178,2524599.36,2496000.0,2022-10-08,2022-11-28,2023-01-06,2023-06-22,2023-07-19,135,26.366,80.4236,False,
MPLAD-01579,Coimbatore,Tamil Nadu,Road Construction,2.52,km,CTR-0208,2343806.88,2142000.0,2023-04-14,2023-05-04,2023-05-18,2023-12-14,2023-12-13,224,10.8771,78.3197,False,
MPLAD-01580,Kota,Rajasthan,Drainage System,2.25,km,CTR-0100,2403927.81,2475000.0,2023-04-19,2023-06-15,2023-07-04,2024-03-22,2024-03-22,256,26.4935,75.6259,False,
MPLAD-01581,Varanasi,Uttar Pradesh,Health Sub-Centre,1.55,unit,CTR-0128,5359836.63,4960000.0,2024-11-01,2025-01-29,2025-03-02,2026-01-23,2026-01-25,264,26.6201,80.6468,False,
MPLAD-01582,Madurai,Tamil Nadu,Drainage System,0.84,km,CTR-0029,998962.76,924000.0,2024-10-06,2024-12-02,2024-12-13,2024-12-29,2024-12-30,98,11.2651,78.0978,True,ghost_project
MPLAD-01583,Bhubaneswar,Odisha,School Building Repair,0.61,unit,CTR-0164,577237.25,549000.0,2022-11-26,2023-01-09,2023-02-07,2023-03-22,2023-04-04,48,20.5868,85.7351,False,
MPLAD-01584,Madurai,Tamil Nadu,Drinking Water Supply,1.56,unit,CTR-0072,1850982.67,1872000.0,2024-01-04,2024-01-27,2024-02-29,2024-05-20,2024-06-13,87,10.7036,78.4269,False,
MPLAD-01585,Gaya,Bihar,Drinking Water Supply,1.16,unit,CTR-0207,1455616.65,1392000.0,2023-04-16,2023-07-01,2023-07-09,2023-09-19,2023-10-15,73,25.4181,85.5787,False,
MPLAD-01586,Secunderabad,Telangana,Health Sub-Centre,2.55,unit,CTR-0076,8993633.66,8160000.0,2023-10-27,2024-01-08,2024-01-24,2025-06-13,2025-06-18,481,17.4626,78.3323,False,
MPLAD-01587,Pune,Maharashtra,School Building Repair,1.51,unit,CTR-0136,1215285.98,1359000.0,2024-11-23,2025-01-15,2025-01-22,2025-05-27,2025-06-18,116,18.8507,72.4103,False,
MPLAD-01588,Pune,Maharashtra,School Building Repair,0.86,unit,CTR-0053,877467.25,774000.0,2023-02-27,2023-04-26,2023-05-14,2023-08-10,2023-08-30,74,19.0759,73.0916,False,
MPLAD-01589,Kanpur,Uttar Pradesh,Community Hall,2.31,unit,CTR-0111,6356939.12,5775000.0,2024-04-12,2024-04-30,2024-05-21,2025-07-08,2025-08-05,374,27.2936,80.9913,False,
MPLAD-01590,Coimbatore,Tamil Nadu,Road Construction,1.43,km,CTR-0007,1118983.36,1215500.0,2022-02-22,2022-05-15,2022-06-27,2022-07-29,2022-08-02,115,10.7,78.0181,True,ghost_project
MPLAD-01591,Jaipur Rural,Rajasthan,Health Sub-Centre,2.88,unit,CTR-0110,9980499.44,9216000.0,2023-10-21,2023-12-27,2024-01-29,2025-05-18,2025-06-12,515,26.9002,76.1818,False,
MPLAD-01592,Patna Sahib,Bihar,Drinking Water Supply,0.9,unit,CTR-0066,1193574.43,1080000.0,2022-02-26,2022-04-12,2022-05-20,2022-07-17,2022-07-23,58,25.5769,85.4603,False,
MPLAD-01593,Jaipur Rural,Rajasthan,Community Hall,1.02,unit,CTR-0187,2213121.77,2550000.0,2022-10-29,2023-01-13,2023-01-24,2023-06-09,2023-06-08,145,27.2359,76.1301,False,
MPLAD-01594,Gaya,Bihar,School Building Repair,0.8,unit,CTR-0156,718233.08,720000.0,2022-04-28,2022-06-19,2022-07-04,2022-09-11,2022-10-10,61,25.4719,84.889,False,
MPLAD-01595,Nagpur,Maharashtra,School Building Repair,1.08,unit,CTR-0142,935490.78,972000.0,2024-05-20,2024-08-17,2024-08-22,2024-11-23,2024-11-29,95,18.7872,73.2985,False,
MPLAD-01596,Madurai,Tamil Nadu,Street Lighting,0.53,unit,CTR-0141,274052.05,238500.0,2023-01-13,2023-03-19,2023-04-10,2023-04-28,2023-04-27,17,10.5606,78.1464,False,
MPLAD-01597,Jaipur Rural,Rajasthan,School Building Repair,0.55,unit,CTR-0195,452831.59,495000.0,2024-03-30,2024-05-08,2024-06-10,2024-08-10,2024-08-07,49,27.2882,75.9853,False,
MPLAD-01598,Nagpur,Maharashtra,Drinking Water Supply,1.02,unit,CTR-0051,1192152.31,1224000.0,2023-06-04,2023-07-24,2023-08-22,2023-11-01,2023-11-03,63,19.463,72.8406,False,
MPLAD-01599,Jaipur Rural,Rajasthan,Health Sub-Centre,2.95,unit,CTR-0111,10617771.57,9440000.0,2023-04-01,2023-06-27,2023-07-04,2025-01-25,2025-02-09,478,26.6601,75.4563,False,
MPLAD-01600,Nagpur,Maharashtra,Drainage System,2.97,km,CTR-0210,3095531.49,3267000.0,2023-03-25,2023-05-07,2023-05-20,2024-05-10,2024-05-15,329,19.5913,72.8933,False,
MPLAD-01601,Secunderabad,Telangana,Road Construction,2.56,km,CTR-0031,1994657.82,2176000.0,2023-09-04,2023-11-30,2024-01-01,2024-08-20,2024-09-11,252,17.6185,78.4526,False,
MPLAD-01602,Secunderabad,Telangana,Health Sub-Centre,1.88,unit,CTR-0043,5661758.19,6016000.0,2024-09-28,2024-11-15,2024-12-29,2026-04-26,2026-05-14,403,16.9234,78.7228,False,
MPLAD-01603,Gaya,Bihar,Street Lighting,2.54,unit,CTR-0078,1115120.81,1143000.0,2024-01-15,2024-03-22,2024-03-28,2024-06-12,2024-05-23,79,25.1102,85.3149,True,payment_timing
MPLAD-01604,Nalgonda,Telangana,Street Lighting,0.97,unit,CTR-0043,381206.93,436500.0,2023-09-05,2023-10-20,2023-12-03,2023-12-29,2024-01-09,29,17.4422,78.9139,False,
MPLAD-01605,Cuttack,Odisha,Community Hall,1.37,unit,CTR-0041,3108970.29,3425000.0,2022-01-14,2022-02-19,2022-03-11,2022-10-02,2022-09-29,197,19.954,85.6742,False,
MPLAD-01606,Patna Sahib,Bihar,Drinking Water Supply,2.93,unit,CTR-0219,3108343.11,3516000.0,2023-04-09,2023-06-06,2023-06-29,2024-01-24,2024-01-21,203,25.326,85.0048,False,
MPLAD-01607,Madurai,Tamil Nadu,Street Lighting,1.21,unit,CTR-0144,590788.12,544500.0,2023-05-18,2023-06-26,2023-07-11,2023-08-19,2023-08-29,39,10.8941,77.7632,False,
MPLAD-01608,Madurai,Tamil Nadu,Road Construction,0.57,km,CTR-0138,493850.46,484500.0,2023-04-18,2023-05-18,2023-05-31,2023-08-09,2023-08-21,57,11.2527,77.6905,False,
MPLAD-01609,Jaipur Rural,Rajasthan,Road Construction,1.33,km,CTR-0200,1163887.37,1130500.0,2022-10-02,2022-10-24,2022-11-05,2023-02-25,2023-03-23,118,26.8015,75.3753,False,
MPLAD-01610,Patna Sahib,Bihar,Street Lighting,0.9,unit,CTR-0072,454379.35,405000.0,2023-07-04,2023-07-30,2023-09-09,2023-09-12,2023-09-15,27,25.4419,85.586,True,ghost_project
MPLAD-01611,Warangal,Telangana,School Building Repair,1.7,unit,CTR-0026,1407042.68,1530000.0,2024-05-17,2024-07-06,2024-08-10,2024-12-20,2025-01-16,129,17.5296,78.3986,False,
MPLAD-01612,Coimbatore,Tamil Nadu,Community Hall,2.05,unit,CTR-0007,4541465.75,5125000.0,2023-04-14,2023-05-02,2023-05-07,2024-06-04,2024-06-09,350,11.1598,78.4794,True,contractor_collusion
MPLAD-01613,Varanasi,Uttar Pradesh,Community Hall,0.98,unit,CTR-0016,2600785.65,2450000.0,2023-04-17,2023-06-13,2023-07-10,2023-11-09,2023-11-10,135,26.82,80.92,True,geo_clustering
MPLAD-01614,Pune,Maharashtra,Street Lighting,1.25,unit,CTR-0027,590544.63,562500.0,2024-06-23,2024-09-08,2024-10-20,2024-11-24,2024-10-01,33,18.8609,73.0055,True,payment_timing
MPLAD-01615,Varanasi,Uttar Pradesh,Drainage System,0.88,km,CTR-0034,849930.42,968000.0,2023-06-05,2023-07-31,2023-09-08,2023-12-30,2024-01-05,93,27.036,81.3691,False,
MPLAD-01616,Jaipur Rural,Rajasthan,Street Lighting,0.6,unit,CTR-0127,269409.45,270000.0,2023-02-11,2023-03-24,2023-04-13,2023-05-04,2023-06-03,18,26.83,75.3953,False,
MPLAD-01617,Secunderabad,Telangana,Road Construction,2.29,km,CTR-0058,2043150.83,1946500.0,2023-07-18,2023-08-09,2023-09-16,2024-05-25,2024-06-21,244,17.6856,78.3593,True,contractor_collusion
